row_number,strt_lon,strt_lat,end_lon,end_lat,m,km,minutes,hours
5073,-71.10042,42.363562,-71.044624,42.353412,6207,6.207,23.86666667,0.397777778
5074,-71.074182,42.338623,-71.116205,42.332799,4362,4.362,15.6,0.26
5075,-71.119945,42.379011,-71.105884,42.350075,5998,5.998,22.3,0.371666667
5076,-71.0790969,42.3348756,-71.105495,42.366426,4520,4.52,21.41666667,0.356944444
5077,-71.081572,42.340799,-71.096413,42.386428,7980,7.98,32.65,0.544166667
5078,-71.082578,42.345959,-71.056067,42.362811,4104,4.104,18.28333333,0.304722222
5079,-71.081572,42.340799,-71.057007,42.330825,2880,2.88,12.95,0.215833333
5080,-71.129791,42.36337,-71.101427,42.374035,3480,3.48,14.9,0.248333333
5081,-71.124565,42.363732,-71.082578,42.345959,6029,6.029,23.21666667,0.386944444
5082,-71.09788,42.344763,-71.057007,42.330825,4835,4.835,20.86666667,0.347777778
5083,-71.050699,42.357143,-71.095319,42.379637,6240,6.24,22.36666667,0.372777778
5084,-71.121851,42.372244,-71.07131,42.360877,7137,7.137,23.7,0.395
5085,-71.090179,42.341814,-71.082578,42.345959,1094,1.094,4.816666667,0.080277778
5086,-71.105828,42.347527,-71.050699,42.357143,5203,5.203,24.61666667,0.410277778
5087,-71.116174,42.351313,-71.121851,42.372244,3964,3.964,15.3,0.255
5088,-71.07131,42.360877,-71.101427,42.374035,4359,4.359,16.73333333,0.278888889
5089,-71.121851,42.372244,-71.056067,42.362811,8994,8.994,33.38333333,0.556388889
5090,-71.073644,42.350989,-71.106541,42.378551,6749,6.749,24.38333333,0.406388889
5091,-71.062679,42.352409,-71.129791,42.36337,7294,7.294,26.9,0.448333333
5092,-71.106541,42.378551,-71.059364,42.359677,4753,4.753,19.18333333,0.319722222
5093,-71.050877,42.363871,-71.10042,42.363562,5649,5.649,21.3,0.355
5094,-71.106541,42.378551,-71.123338,42.341598,5950,5.95,26.28333333,0.438055556
5095,-71.082578,42.345959,-71.101427,42.374035,4211,4.211,19.71666667,0.328611111
5096,-71.13401,42.348607,-71.106541,42.378551,4787,4.787,20.78333333,0.346388889
5097,-71.07131,42.360877,-71.082578,42.345959,2652,2.652,11.61666667,0.193611111
5098,-71.10042,42.363562,-71.084105,42.362613,1606,1.606,6.083333333,0.101388889
5099,-71.10042,42.363562,-71.123338,42.341598,3762,3.762,16.93333333,0.282222222
5100,-71.059364,42.359677,-71.065928,42.325941,5564,5.564,22,0.366666667
5101,-71.062679,42.352409,-71.045461,42.351821,1676,1.676,7.45,0.124166667
5102,-71.0441,42.3475,-71.076472,42.366981,4951,4.951,19.3,0.321666667
5103,-71.065928,42.325941,-71.068922,42.341522,2921,2.921,11.28333333,0.188055556
5104,-71.084105,42.362613,-71.137313,42.353334,5521,5.521,21.33333333,0.355555556
5105,-71.106541,42.378551,-71.084105,42.362613,2612,2.612,11,0.183333333
5106,-71.119945,42.379011,-71.045461,42.351821,8045,8.045,30.78333333,0.513055556
5107,-71.056868,42.360583,-71.121851,42.372244,9141,9.141,32.06666667,0.534444444
5108,-71.105221,42.334073,-71.114214,42.366621,5470,5.47,26.51666667,0.441944444
5109,-71.07403,42.334057,-71.121851,42.372244,7378,7.378,30.63333333,0.510555556
5110,-71.062679,42.352409,-71.121851,42.372244,7666,7.666,28.28333333,0.471388889
5111,-71.093198,42.3581,-71.10042,42.363562,869,0.869,4.05,0.0675
5112,-71.085918,42.343864,-71.114214,42.366621,5669,5.669,22.4,0.373333333
5113,-71.10042,42.363562,-71.088496,42.335911,3823,3.823,17.63333333,0.293888889
5114,-71.076472,42.366981,-71.063348,42.354979,2749,2.749,13.95,0.2325
5115,-71.119945,42.379011,-71.105221,42.334073,7723,7.723,29.63333333,0.493888889
5116,-71.124565,42.363732,-71.10042,42.363562,3033,3.033,12,0.2
5117,-71.105221,42.334073,-71.116205,42.332799,1090,1.09,2.9,0.048333333
5118,-71.045461,42.351821,-71.101427,42.374035,6137,6.137,24.6,0.41
5119,-71.09788,42.344763,-71.101427,42.374035,5095,5.095,23.7,0.395
5120,-71.101427,42.374035,-71.114214,42.366621,2030,2.03,9.416666667,0.156944444
5121,-71.081572,42.340799,-71.065928,42.325941,2220,2.22,9.683333333,0.161388889
5122,-71.105828,42.347527,-71.107593,42.383405,5881,5.881,26.75,0.445833333
5123,-71.114214,42.366621,-71.099855,42.346171,4174,4.174,16.7,0.278333333
5124,-71.085954,42.348717,-71.116205,42.332799,3871,3.871,13.25,0.220833333
5125,-71.121851,42.372244,-71.056868,42.360583,9017,9.017,33,0.55
5126,-71.090179,42.341814,-71.107593,42.383405,5747,5.747,26.3,0.438333333
5127,-71.076472,42.366981,-71.088496,42.335911,4969,4.969,21.3,0.355
5128,-71.121851,42.372244,-71.093198,42.3581,3047,3.047,10.1,0.168333333
5129,-71.07403,42.334057,-71.062679,42.352409,2693,2.693,11.81666667,0.196944444
5130,-71.107593,42.383405,-71.056868,42.360583,5536,5.536,23.45,0.390833333
5131,-71.088496,42.335911,-71.065928,42.325941,2685,2.685,12.33333333,0.205555556
5132,-71.082578,42.345959,-71.076847,42.341332,833,0.833,4.266666667,0.071111111
5133,-71.084105,42.362613,-71.066289,42.351146,3156,3.156,14.55,0.2425
5134,-71.082578,42.345959,-71.0833545,42.3281898,2750,2.75,12.33333333,0.205555556
5135,-71.121851,42.372244,-71.044624,42.353412,9976,9.976,37.35,0.6225
5136,-71.062679,42.352409,-71.10042,42.363562,4369,4.369,18.3,0.305
5137,-71.094734,42.331567,-71.082578,42.345959,2346,2.346,8.35,0.139166667
5138,-71.114214,42.366621,-71.066289,42.351146,7101,7.101,25.86666667,0.431111111
5139,-71.090188,42.362429,-71.055547,42.352175,4147,4.147,18.08333333,0.301388889
5140,-71.101427,42.374035,-71.129791,42.36337,3338,3.338,14.78333333,0.246388889
5141,-71.118579,42.373268,-71.0833545,42.3281898,7160,7.16,32.56666667,0.542777778
5142,-71.096413,42.386428,-71.085918,42.343864,7726,7.726,30.55,0.509166667
